0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US1802306,"Marion County--Warren & Franklin Townships--Indianapolis City (East & Southeast) PUMA, Indiana"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4203401,"Chester County (North)--Phoenixville Borough PUMA, Pennsylvania"
87542,,4698,,75990,,4672,,65511,,4107,,10479,,1829,,5044,,1183,,1951,,669,,1971,,764,,670,,334,,843,,416,,518,,292,,366,,259,,0,,182,,152,,159,,0,,182,,0,,182,,218,,191,,174,,197,,1730,,884,,2839,,1005,,981,,521,,5092,,1361,,7950000US4203503,"Lancaster County (East)--Ephrata Borough PUMA, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4203504,"Lancaster County (Southwest)--Columbia Borough PUMA, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4203501,"Lancaster County--Lancaster City, East Lampeter, Lancaster & West Lampeter Townships PUMA; Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4203502,"Lancaster County (Northwest)--Elizabethtown Borough PUMA, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4201804,"Allegheny County (East)--Monroeville Municipality, Plum & Wilkinsburg Boroughs PUMA; Pennsylvania"
100536,,4830,,56184,,3393,,48497,,2805,,7687,,1457,,6596,,1331,,385,,311,,450,,455,,104,,128,,152,,162,,18749,,2386,,18143,,2291,,242,,183,,264,,436,,100,,113,,0,,182,,212,,175,,161,,159,,2385,,860,,15865,,2060,,269,,148,,6711,,1176,,7950000US4201701,"Pittsburgh City (North) PUMA, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4201802,"Allegheny County (North)--Franklin Park Borough & Allison Park PUMA, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4201803,"Allegheny County (North Central) PUMA, Pennsylvania"
59443,,4752,,42607,,4175,,37944,,3665,,4663,,1435,,3254,,1245,,460,,355,,0,,182,,247,,374,,702,,947,,9353,,1873,,8086,,1508,,791,,776,,0,,182,,476,,352,,0,,182,,166,,231,,288,,365,,113,,137,,1984,,740,,531,,304,,4401,,1293,,7950000US4201702,"Pittsburgh City (South) PUMA, Pennsylvania"
65354,,4367,,49679,,3750,,44192,,3435,,5487,,1305,,4384,,1103,,548,,328,,350,,310,,0,,182,,205,,222,,9010,,1724,,5261,,1150,,1737,,813,,0,,182,,2012,,987,,0,,182,,102,,104,,0,,182,,21,,34,,1047,,501,,88,,106,,5407,,1314,,7950000US4201806,"Allegheny County (South Central)--Baldwin & Whitehall Boroughs PUMA, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4201805,"Allegheny County (Southeast)--West Mifflin Borough, McKeesport City & Munhall Borough PUMA; Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4201807,"Allegheny County (South)--Bethel Park Municipality & Jefferson Hills Borough PUMA, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4201801,"Allegheny County (West) PUMA, Pennsylvania"
48365,,1930,,43989,,2056,,39843,,1940,,4146,,954,,3014,,766,,814,,553,,114,,104,,66,,50,,138,,89,,97,,83,,97,,83,,0,,182,,0,,182,,0,,182,,0,,182,,175,,186,,0,,182,,70,,92,,1100,,297,,706,,286,,2228,,595,,7950000US4201400,"Mercer County PUMA, Pennsylvania"
54622,,1914,,48858,,2076,,43538,,1828,,5320,,1055,,3812,,1007,,800,,321,,120,,82,,373,,149,,215,,158,,383,,295,,383,,295,,0,,182,,0,,182,,0,,182,,0,,182,,0,,182,,0,,182,,58,,45,,2441,,551,,818,,295,,2064,,498,,7950000US4200200,"Crawford & Warren Counties PUMA, Pennsylvania"
69444,,2207,,61231,,2267,,53541,,2275,,7690,,1314,,4996,,1131,,747,,353,,854,,557,,673,,501,,420,,214,,278,,174,,278,,174,,0,,182,,0,,182,,0,,182,,0,,182,,0,,182,,0,,182,,675,,388,,3441,,824,,449,,283,,3370,,854,,7950000US4201100,"Mifflin, Union, Snyder & Juniata Counties PUMA; Pennsylvania"
75360,,2610,,68245,,2736,,62044,,2597,,6201,,1209,,4415,,1082,,904,,318,,378,,230,,353,,348,,151,,149,,453,,289,,390,,273,,0,,182,,63,,70,,0,,182,,0,,182,,208,,199,,192,,192,,45,,58,,2824,,712,,709,,326,,2684,,793,,7950000US4202200,"Blair & Huntingdon Counties--Altoona City PUMA, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4201900,"Indiana & Armstrong Counties PUMA, Pennsylvania"
64325,,2474,,56630,,2585,,50661,,2883,,5969,,1263,,5321,,1231,,381,,228,,38,,55,,93,,92,,136,,156,,1702,,941,,1532,,925,,31,,52,,139,,164,,0,,182,,0,,182,,33,,61,,0,,182,,87,,85,,1292,,588,,699,,387,,3882,,693,,7950000US4200500,"Pike, Wayne & Susquehanna Counties PUMA; Pennsylvania"
74861,,2232,,69036,,2275,,61461,,2261,,7575,,1135,,5604,,947,,1389,,597,,337,,266,,220,,275,,25,,31,,115,,111,,115,,111,,0,,182,,0,,182,,0,,182,,0,,182,,0,,182,,30,,52,,463,,395,,2729,,828,,718,,339,,1770,,506,,7950000US4200300,"Clearfield, McKean, Elk, Potter & Cameron Counties PUMA; Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4201501,"Lawrence & Beaver (North) Counties--New Castle City PUMA, Pennsylvania"
61065,,1716,,56031,,1838,,51531,,1874,,4500,,756,,3479,,656,,371,,196,,490,,244,,144,,123,,16,,27,,209,,175,,170,,168,,17,,28,,0,,182,,0,,182,,22,,28,,15,,25,,16,,27,,139,,107,,1334,,496,,347,,165,,2974,,743,,7950000US4203800,"Somerset, Bedford & Fulton Counties PUMA; Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4202701,"Berks County (Northwest)--Wyomissing Borough PUMA, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4202702,"Berks County (Southwest)--Reading City PUMA, Pennsylvania"
68264,,2494,,63540,,2597,,56262,,2607,,7278,,1558,,4904,,1252,,937,,416,,228,,127,,574,,606,,635,,487,,419,,268,,391,,256,,0,,182,,0,,182,,28,,59,,0,,182,,419,,406,,0,,182,,66,,81,,2193,,615,,154,,105,,1473,,491,,7950000US4200900,"Lycoming & Clinton Counties PUMA, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4203001,"Bucks County (North) PUMA, Pennsylvania"
71591,,3757,,60683,,3662,,57900,,3705,,2783,,726,,2030,,633,,276,,301,,371,,314,,13,,24,,93,,153,,1736,,706,,395,,295,,216,,182,,1075,,557,,50,,85,,0,,182,,122,,143,,32,,55,,0,,182,,754,,410,,467,,333,,7797,,1766,,7950000US4203002,"Bucks County (Central) PUMA, Pennsylvania"
89782,,4292,,79038,,3959,,72229,,3627,,6809,,2047,,4627,,1611,,957,,893,,768,,686,,227,,365,,230,,160,,2954,,804,,338,,259,,0,,182,,2442,,747,,174,,165,,0,,182,,399,,361,,0,,182,,94,,162,,1440,,708,,457,,386,,5400,,1219,,7950000US4203003,"Bucks County (Southeast)--Levittown PUMA, Pennsylvania"
94953,,3937,,85063,,4118,,75805,,3949,,9258,,1852,,6466,,1461,,1604,,1043,,942,,794,,97,,109,,149,,149,,3836,,1067,,480,,477,,230,,227,,2863,,811,,263,,204,,0,,182,,230,,332,,101,,129,,117,,195,,991,,505,,270,,229,,4345,,1069,,7950000US4203004,"Bucks County (Southwest) PUMA, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4202302,"Cumberland County (East) PUMA, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4202500,"Lebanon County PUMA, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4200400,"Bradford, Tioga & Sullivan Counties PUMA; Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4200803,"Columbia & Luzerne (West) Counties--Bloomsburg Town & Berwick Borough PUMA, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4200801,"Luzerne County (East)--Kingston Borough PUMA, Pennsylvania"
58546,,3803,,53099,,3721,,44209,,3125,,8890,,1673,,7240,,1449,,436,,360,,438,,361,,246,,220,,530,,586,,592,,350,,549,,342,,43,,73,,0,,182,,0,,182,,0,,182,,50,,83,,26,,45,,72,,91,,2059,,625,,756,,632,,1892,,692,,7950000US4200802,"Luzerne County (South Central)--Wilkes-Barre & Hazleton Cities PUMA, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4201000,"Northumberland & Montour Counties PUMA, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4203603,"York County (South) PUMA, Pennsylvania"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US4203602,"York County (North)--Weigelstown PUMA, Pennsylvania"
102787,,3937,,90110,,4018,,78980,,4205,,11130,,2074,,8425,,1725,,630,,449,,638,,466,,1328,,933,,109,,129,,282,,200,,282,,200,,0,,216,,0,,216,,0,,216,,0,,216,,0,,216,,0,,216,,824,,642,,1487,,639,,721,,346,,9363,,1753,,7950000US0605914,"Orange County (Northwest)--Huntington Beach City PUMA, California"
65584,,4068,,47869,,3386,,41991,,3309,,5878,,1275,,4703,,1267,,243,,186,,730,,487,,202,,277,,0,,216,,3020,,1038,,1221,,374,,54,,91,,172,,146,,1573,,976,,0,,216,,558,,559,,428,,362,,3078,,935,,4770,,1244,,790,,438,,5071,,1159,,7950000US0606707,"Sacramento County (West)--Sacramento City (Central/Downtown & Midtown) PUMA, California"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US0606701,"Sacramento County (North Central)--Citrus Heights City PUMA, California"
52780,,4992,,45598,,4394,,40610,,3926,,4988,,1384,,4389,,1317,,345,,327,,214,,189,,40,,64,,0,,216,,672,,417,,369,,346,,83,,100,,0,,216,,220,,191,,0,,216,,0,,216,,43,,70,,44,,74,,230,,189,,220,,191,,5973,,1522,,7950000US0606703,"Sacramento County (North Central)--Arden-Arcade, Carmichael & Fair Oaks (West) PUMA; California"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US0605901,"Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities PUMA; California"
107821,,5564,,86363,,4920,,79416,,4713,,6947,,1660,,5058,,1403,,1062,,641,,322,,354,,320,,266,,185,,186,,1100,,653,,788,,544,,0,,216,,312,,312,,0,,216,,0,,216,,95,,112,,70,,116,,152,,147,,3005,,1076,,1051,,475,,15985,,2652,,7950000US0605903,"Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Hills Cities PUMA; California"
99301,,4541,,84842,,4448,,77108,,4462,,7734,,1657,,5940,,1406,,933,,453,,351,,406,,417,,314,,93,,77,,1290,,675,,1213,,669,,38,,66,,0,,216,,0,,216,,39,,64,,341,,399,,518,,413,,371,,271,,2243,,942,,773,,620,,8923,,1678,,7950000US0605918,"Orange County (Central)--Costa Mesa & Fountain Valley Cities PUMA, California"
91336,,4943,,81091,,4652,,74361,,4427,,6730,,1689,,4010,,1009,,1843,,1031,,520,,512,,201,,169,,156,,204,,1904,,928,,706,,585,,245,,185,,905,,756,,48,,80,,0,,216,,55,,75,,164,,112,,392,,388,,1650,,844,,569,,363,,5511,,1239,,7950000US0605908,"Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities PUMA; California"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US0605915,"Orange County (Southeast)--Rancho Santa Margarita City (East) & Ladera Ranch PUMA, California"
121173,,6692,,98635,,5876,,88975,,6170,,9660,,1609,,6930,,1369,,1822,,922,,240,,248,,323,,244,,345,,331,,1103,,438,,692,,338,,96,,122,,315,,299,,0,,216,,0,,216,,421,,516,,483,,448,,2296,,1017,,6283,,1431,,859,,607,,11093,,2114,,7950000US0605904,"Orange County (Central)--Irvine City (Central) PUMA, California"
117380,,7298,,104149,,7346,,93114,,6883,,11035,,2087,,7379,,1762,,2632,,978,,512,,377,,497,,449,,15,,34,,1082,,888,,757,,820,,72,,118,,253,,278,,0,,216,,0,,216,,84,,139,,50,,83,,617,,434,,883,,504,,1074,,541,,9441,,1736,,7950000US0605905,"Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado PUMA; California"
65697,,5144,,60146,,4626,,53449,,5103,,6697,,1801,,5579,,1751,,448,,311,,411,,327,,43,,71,,216,,190,,1275,,791,,521,,361,,0,,216,,612,,688,,142,,178,,0,,216,,0,,216,,65,,109,,281,,261,,714,,1096,,630,,364,,2586,,997,,7950000US0606507,"Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PUMA; California"
58280,,3860,,48797,,3849,,44985,,3887,,3812,,947,,2907,,805,,460,,328,,393,,279,,52,,87,,0,,216,,258,,149,,189,,134,,39,,38,,30,,34,,0,,216,,0,,216,,0,,216,,163,,156,,235,,179,,977,,499,,434,,295,,7416,,1420,,7950000US0606502,"Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities PUMA; California"
65681,,4288,,57030,,4162,,51098,,4276,,5932,,1376,,4668,,1317,,287,,251,,277,,234,,652,,374,,48,,80,,0,,216,,0,,216,,0,,216,,0,,216,,0,,216,,0,,216,,0,,216,,504,,395,,0,,216,,927,,682,,1304,,1144,,5916,,1317,,7950000US0606503,"Riverside County (Southwest)--Temecula City PUMA, California"
85624,,5363,,78179,,5112,,68527,,5049,,9652,,2247,,5159,,1520,,2779,,1148,,463,,400,,534,,363,,717,,425,,319,,271,,132,,156,,0,,216,,187,,225,,0,,216,,0,,216,,0,,216,,49,,81,,0,,216,,298,,208,,1163,,752,,5616,,1561,,7950000US0606505,"Riverside County (Southwest)--Menifee, Lake Elsinore & Canyon Lake Cities PUMA; California"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US0606506,"Riverside County (Southwest)--Hemet City & East Hemet PUMA, California"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US0606504,"Riverside County (Southwest)--Murrieta & Wildomar Cities PUMA, California"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US0606509,"Riverside County (West Central)--Perris City, Temescal Valley & Mead Valley PUMA; California"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US0606512,"Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens PUMA; California"
71755,,5212,,62397,,4633,,56071,,4494,,6326,,1347,,4857,,1305,,966,,570,,426,,427,,0,,216,,77,,126,,2167,,879,,1753,,821,,0,,216,,296,,230,,118,,117,,0,,216,,106,,176,,473,,351,,685,,397,,2193,,784,,479,,385,,3255,,1111,,7950000US0606510,"Riverside County (Northwest)--Riverside City (East) PUMA, California"
79165,,4760,,71471,,4545,,65248,,4618,,6223,,1599,,4393,,1166,,1002,,633,,500,,528,,136,,129,,192,,309,,847,,408,,77,,90,,0,,216,,740,,384,,30,,50,,0,,216,,0,,216,,102,,98,,54,,89,,838,,570,,2936,,1282,,2917,,917,,7950000US0606513,"Riverside County (West Central)--Corona (Northwest) & Norco Cities PUMA, California"
75561,,2789,,69028,,3026,,61817,,3213,,7211,,1224,,5277,,1155,,1271,,551,,252,,201,,361,,343,,50,,73,,239,,270,,127,,166,,0,,216,,0,,216,,0,,216,,112,,202,,0,,216,,300,,271,,377,,322,,972,,606,,340,,233,,4305,,947,,7950000US0608900,"Shasta County--Redding City PUMA, California"
55735,,4748,,47233,,4581,,42148,,4010,,5085,,1513,,3373,,1322,,822,,536,,384,,277,,105,,107,,401,,425,,342,,312,,342,,312,,0,,216,,0,,216,,0,,216,,0,,216,,0,,216,,230,,219,,338,,438,,4858,,1184,,759,,576,,1975,,721,,7950000US0607101,"San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities PUMA, California"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US0607102,"San Bernardino County (West Central)--Victorville & Adelanto Cities PUMA, California"
64419,,4717,,58348,,4951,,52271,,4853,,6077,,1456,,3669,,1147,,1033,,618,,270,,250,,774,,583,,331,,238,,56,,94,,56,,94,,0,,216,,0,,216,,0,,216,,0,,216,,0,,216,,194,,167,,0,,216,,896,,1101,,726,,600,,4199,,1656,,7950000US0607103,"San Bernardino County (West Central)--Hesperia City & Apple Valley Town PUMA, California"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US0607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City PUMA; California"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US0607105,"San Bernardino County (Southwest)--Redlands & Yucaipa Cities PUMA, California"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US0607107,"San Bernardino County (Southwest)--San Bernardino City (East) PUMA, California"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US0607112,"San Bernardino County (Southwest)--Upland & Montclair Cities PUMA, California"
87011,,3508,,78841,,3869,,70861,,4113,,7980,,1905,,4631,,1379,,1329,,788,,640,,388,,421,,404,,959,,880,,1027,,497,,600,,411,,0,,216,,427,,260,,0,,216,,0,,216,,161,,194,,592,,514,,311,,366,,815,,710,,313,,247,,4951,,1298,,7950000US0607111,"San Bernardino County (Southwest)--Rancho Cucamonga City PUMA, California"
61362,,5704,,52677,,6013,,46069,,5911,,6608,,1999,,5336,,1920,,519,,476,,645,,337,,108,,180,,0,,216,,970,,464,,502,,343,,0,,216,,468,,383,,0,,216,,0,,216,,0,,216,,292,,485,,0,,216,,171,,164,,219,,203,,7033,,2136,,7950000US0607115,"San Bernardino County (Southwest)--Fontana City (West) PUMA, California"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US0607108,"San Bernardino County (Southwest)--San Bernardino City (West) PUMA, California"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US0607106,"San Bernardino County (Southwest)--Colton, Loma Linda & Grand Terrace Cities PUMA; California"
107627,,4142,,73900,,3403,,66670,,3335,,7230,,1557,,5241,,1234,,1542,,713,,96,,110,,280,,275,,71,,116,,7131,,1578,,2161,,839,,299,,235,,4333,,1242,,261,,206,,77,,125,,433,,359,,85,,138,,10049,,1677,,5663,,1327,,1660,,667,,8706,,1264,,7950000US0608501,"Santa Clara County (Northwest)--Mountain View, Palo Alto & Los Altos Cities PUMA; California"
57211,,2947,,44914,,3018,,39217,,2855,,5697,,1548,,4539,,1345,,468,,437,,153,,174,,363,,368,,174,,204,,2108,,1008,,567,,509,,29,,49,,1512,,818,,0,,216,,0,,216,,201,,227,,229,,229,,3472,,1020,,928,,470,,465,,331,,4894,,1022,,7950000US0608106,"San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town PUMA; California"
59503,,2117,,52588,,2210,,45860,,2323,,6728,,1243,,4825,,932,,1091,,612,,255,,178,,159,,133,,398,,309,,157,,157,,157,,157,,0,,165,,0,,165,,0,,165,,0,,165,,32,,51,,108,,179,,0,,165,,2584,,637,,455,,321,,3579,,928,,7950000US1902200,"Wapello, Mahaska, Washington, Jefferson, Keokuk, Davis & Van Buren Counties PUMA; Iowa"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US1802303,"Marion County--Lawrence Township--Indianapolis (Northeast) & Lawrence Cities PUMA, Indiana"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US1802301,"Marion County--Pike & Washington (Northwest) Townships--Indianapolis City (Northwest) PUMA, Indiana"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US1802304,"Marion County--Wayne & Decatur (Northwest) Townships--Indianapolis City (West) PUMA, Indiana"
81101,,1981,,72748,,2193,,66425,,2080,,6323,,1032,,5235,,975,,741,,463,,47,,74,,128,,190,,172,,149,,973,,573,,911,,572,,62,,103,,0,,165,,0,,165,,0,,165,,143,,185,,193,,215,,207,,143,,2530,,816,,314,,216,,3993,,897,,7950000US1900700,"Dubuque, Buchanan, Jackson & Delaware Counties--Dubuque City PUMA; Iowa"
58773,,1943,,51945,,2174,,48047,,2201,,3898,,1018,,2894,,800,,609,,518,,168,,129,,184,,131,,43,,74,,152,,116,,98,,94,,27,,48,,0,,165,,0,,165,,27,,36,,0,,165,,15,,28,,170,,143,,1991,,551,,333,,239,,4167,,955,,7950000US1900600,"Webster, Hardin, Hamilton, Butler, Wright, Grundy, Franklin & Humboldt Counties PUMA; Iowa"
82284,,4678,,77211,,4557,,72121,,4268,,5090,,1248,,4525,,1243,,240,,194,,318,,254,,0,,165,,7,,12,,376,,312,,315,,296,,61,,103,,0,,165,,0,,165,,0,,165,,32,,62,,0,,165,,223,,210,,245,,219,,532,,406,,3665,,1115,,7950000US1901600,"Polk County (East)--Ankeny & Altoona Cities PUMA, Iowa"
100476,,4141,,89303,,3956,,78540,,3677,,10763,,2549,,9058,,2367,,892,,582,,162,,204,,296,,298,,355,,368,,2366,,961,,2017,,783,,310,,499,,0,,165,,0,,165,,39,,67,,244,,310,,280,,209,,341,,261,,2970,,1178,,827,,558,,4145,,1116,,7950000US1901700,"Des Moines City PUMA, Iowa"
58693,,2029,,51371,,2157,,46485,,1929,,4886,,977,,3330,,811,,1027,,395,,437,,280,,66,,77,,26,,46,,107,,89,,75,,71,,0,,165,,32,,55,,0,,165,,0,,165,,119,,147,,46,,64,,103,,100,,2523,,725,,274,,209,,4150,,888,,7950000US1901900,"Northwest Central Iowa--Storm Lake, Denison & Cherokee Region PUMA; Iowa"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US1901400,"Warren, Jasper, Marion, Dallas (West) & Madison Counties PUMA; Iowa"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US1902300,"Des Moines, Lee, Henry & Louisa Counties PUMA; Iowa"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7950000US1901200,"Marshall, Benton, Poweshiek, Tama & Iowa Counties PUMA; Iowa"
83485,,2857,,62761,,3705,,52605,,3953,,10156,,2519,,6371,,1516,,1256,,874,,1140,,1185,,1185,,1193,,204,,198,,5892,,1364,,5892,,1364,,0,,165,,0,,165,,0,,165,,0,,165,,22,,35,,107,,168,,2641,,1057,,6731,,1353,,222,,170,,5109,,1338,,7950000US1901100,"Johnson County--Iowa City PUMA, Iowa"
